League,Season,Teams,WIM,WIM_TB,WinPct_SD,Noll_Scully,HHI,WIM_Z,WIM_TB_Z,NS_Z
WIM Raw Data - AFL,2001,16,0.1750777098362393,0.2765388972044724,0.1981317701609397,1.8586407545691703,0.07231404958677685,-0.2818034368143193,-0.24837850752930377,0.24667206299499433
WIM Raw Data - AFL,2002,16,0.12599304291261815,0.21133204344370848,0.17447900605436462,1.6367581595114389,0.07028669573259347,-1.0328793718557538,-1.4080894665203239,-0.29853750649787375
WIM Raw Data - AFL,2003,16,0.15380257951104345,0.23068301442089303,0.19097587441202626,1.7915125021764562,0.07193691737111163,-0.6073478359846255,-1.0639303511044296,0.08172462501177796
WIM Raw Data - AFL,2004,16,0.16055847799071077,0.2721581828086641,0.188101651786896,1.7645499039801522,0.07134555785123967,-0.5039715051325306,-0.32628998768854944,0.01547217041437602
WIM Raw Data - AFL,2005,16,0.12919224885113262,0.22220814483026852,0.17417808018146966,1.6339352245979086,0.07017142857142858,-0.9839262721963664,-1.214656824985936,-0.305474017802475
WIM Raw Data - AFL,2006,16,0.16996380688454601,0.23393038262788748,0.1920925170951928,1.8019875390548878,0.07193816884661118,-0.3600545421366986,-1.0061755557059655,0.1074638694325748
WIM Raw Data - AFL,2007,16,0.14481661290823553,0.22620785228058415,0.18268172063378157,1.7137064429847004,0.07113501954625948,-0.744847867897996,-1.1435215946325872,-0.1094603033276278
WIM Raw Data - AFL,2008,16,0.1673785102362459,0.2749103992977149,0.20572576125263264,1.929878705562041,0.07332540626238605,-0.39961382244113647,-0.27734151924107286,0.4217178460239489
WIM Raw Data - AFL,2009,16,0.1753010741743801,0.26471932195785564,0.20697733636462481,1.9416195208218228,0.07345752411150747,-0.27838559597646534,-0.45859093388575456,0.4505673591262064
WIM Raw Data - AFL,2010,16,0.1806952763301227,0.26888179802303314,0.1707384000149627,1.6016681644744362,0.06995640110978994,-0.19584545295723663,-0.38456084608187374,-0.3847605880453622
WIM Raw Data - AFL,2011,17,0.24006847354754543,0.38241556321303394,0.23656680599566487,2.219193350186317,0.07242438563327032,0.712661875530212,1.6346494686716202,1.1326213434458272
WIM Raw Data - AFL,2012,18,0.25777197100734656,0.41718249149289555,0.22497434922770085,2.1104464663472564,0.06691746759772217,0.9835544320349604,2.2529830549620744,0.8654086686248995
WIM Raw Data - AFL,2013,18,0.2127686143468387,0.35317532153646647,0.22240866834162407,2.0863782462217917,0.06665979540828158,0.29492924005004745,1.1146086024112452,0.8062682753477705
WIM Raw Data - AFL,2014,18,0.21446140493828675,0.3420959219215534,0.19312816974746355,1.8117028220987152,0.0639284702002113,0.32083171338819994,0.9175602798591921,0.13133624790574128
WIM Raw Data - AFL,2015,18,0.21769748866704236,0.34308360625933576,0.20382650779280775,1.9072275771642133,0.06498356344510192,0.3703491037420873,0.9351263528176025,0.36605952834881056
WIM Raw Data - AFL,2016,18,0.23559114538696782,0.37263708703266785,0.22319575549479145,2.0937617781969333,0.06662585450464238,0.6441514089128888,1.4607382103519186,0.8244110787004012
WIM Raw Data - AFL,2017,18,0.15861462220195935,0.26074607376791226,0.15245918028407657,1.4301938838683885,0.0608809993425378,-0.5337156879013372,-0.5292555834266465,-0.8061069252107337
WIM Raw Data - AFL,2018,18,0.21396869309342076,0.32956498114170096,0.20578871446342764,1.9304692590261296,0.06506222783374992,0.31329241379053624,0.6946961404210356,0.4231689530827722
WIM Raw Data - AFL,2019,18,0.13817837220209894,0.23334051947583856,0.16872013220697035,1.5827351342061329,0.061881440669319464,-0.8464238417790025,-1.016666335774053,-0.43128280074569264
WIM Raw Data - AFL,2020,18,0.18276145715258413,0.2889894622291755,0.2010534433368892,1.657929166544259,0.06477786062014826,-0.16422949647922505,-0.02694385960481342,-0.24651614075221404
WIM Raw Data - AFL,2021,18,0.17555688193863328,0.25662298429092095,0.18007370187885927,1.689241058444695,0.06298487836949376,-0.2744713174905527,-0.6025851764922843,-0.1695766083900559
WIM Raw Data - AFL,2022,18,0.19154703852411264,0.3153387230756519,0.21020357345107837,1.9718843073722798,0.06547450333685487,-0.02979568736789318,0.4416805993682204,0.5249339458414688
WIM Raw Data - AFL,2023,18,0.16655129838553118,0.2658092741679752,0.17993142576293422,1.7258416074169647,0.06289113622843545,-0.4122715209281139,-0.4392060157375844,-0.07964179604850347
WIM Raw Data - AFL,2024,18,0.15551233233267725,0.27321154613851467,0.1815936824078503,1.7417854130520136,0.06310073048827376,-0.5811858126954269,-0.30755580674019595,-0.04046470149495705
WIM Raw Data - AFL,2025,18,0.22268374183497183,0.34682714845082796,0.21701524101658165,2.0815370678132594,0.06612310302573286,0.44664695794334913,1.0017056562884759,0.7943725392479323
WIM Raw Data - Ligue 1,2001,18,0.27866724561018935,0.4626252972779521,0.09956599827831454,1.1611290926462043,0.05970359347664341,-1.0653407945579805,-1.3490209861183076,-1.6241108625319902
WIM Raw Data - Ligue 1,2002,18,0.2715709325476144,0.45722196363282536,0.10214705626201166,1.1912291425276929,0.060041322314049586,-1.1943557649412797,-1.407371322204492,-1.5086638453166423
WIM Raw Data - Ligue 1,2003,20,0.3651115253459254,0.5988593836427417,0.12495844184514167,1.5405911373987515,0.055711047225845675,0.5062649240128387,0.12216425763379947,-0.1687059251448226
WIM Raw Data - Ligue 1,2004,20,0.268814484056155,0.5221669160239772,0.09093238180616314,1.1210896954584668,0.05388267429760666,-1.2444695518265052,-0.7060339538295524,-1.7776796770231473
WIM Raw Data - Ligue 1,2005,20,0.3338548158706297,0.5851910824781169,0.11970068858467536,1.475769201752803,0.05602820348464542,-0.0619996679908573,-0.02543905895990232,-0.41732674636985084
WIM Raw Data - Ligue 1,2006,20,0.19579052120073442,0.3713309542946411,0.10280013149802426,1.2674051402269457,0.054379017447199265,-2.5720863469125805,-2.334904136356134,-1.2164951694371242
WIM Raw Data - Ligue 1,2007,20,0.28858514505990646,0.49388676399362763,0.11367690034976409,1.4015029526603893,0.05535468319559229,-0.8850277936395159,-1.0114299341476591,-0.7021706908566036
WIM Raw Data - Ligue 1,2008,20,0.3126339045661083,0.5552435838437629,0.12631578947368421,1.5573256428553204,0.05641568278012919,-0.44780779388912595,-0.34884063380640884,-0.10452168800430604
WIM Raw Data - Ligue 1,2009,20,0.350028882966271,0.5788916729411703,0.12899435234260487,1.5903491837693349,0.056000199777747256,0.23205398619847428,-0.09346607482942289,0.022138211611230408
WIM Raw Data - Ligue 1,2010,20,0.27260073545032243,0.5292407222426929,0.1037723376480545,1.2793913026369836,0.054976,-1.1756333678567712,-0.629644266022125,-1.1705229300705504
WIM Raw Data - Ligue 1,2011,20,0.2992252567084894,0.48923392871686633,0.1340298060868089,1.6524304269134826,0.05701232698961937,-0.6915845679655329,-1.061675675014973,0.2602472637301232
WIM Raw Data - Ligue 1,2012,20,0.3106696802069827,0.5440718656255727,0.11692031521854244,1.4414904567294595,0.055336288927335636,-0.4835184996153453,-0.46948347311718697,-0.5488009094497014
WIM Raw Data - Ligue 1,2013,20,0.36725728721302675,0.6482714871019485,0.14156818585592384,1.7453698145303431,0.057823313148788934,0.5452760839338531,0.6557631491570715,0.6167109614459949
WIM Raw Data - Ligue 1,2014,20,0.3743960565355441,0.626942868833064,0.1209954098165542,1.4917315971362732,0.0549587164571214,0.6750629330478044,0.4254364423534335,-0.3561038931888998
WIM Raw Data - Ligue 1,2015,20,0.3301187925562202,0.6187684252762267,0.1391007924884475,1.7149497460797352,0.05755298442906574,-0.12992267716612638,0.3371610256966821,0.5000365313391791
WIM Raw Data - Ligue 1,2016,20,0.4221836459508636,0.7254593100186166,0.15857310415981926,1.9550205275540957,0.05887818475231063,1.543868237822446,1.4893106782848655,1.4208142626351488
WIM Raw Data - Ligue 1,2017,20,0.3938357353532388,0.7187641202278132,0.15492827399510553,1.9100840433424857,0.05859452489585399,1.0284872485776038,1.4170096507874221,1.2484629513648833
WIM Raw Data - Ligue 1,2018,20,0.3674671902767554,0.6588163416662983,0.1526542632870861,1.8820481564396527,0.05923182441700961,0.5490922399167584,0.7696365184917011,1.1409329130206796
WIM Raw Data - Ligue 1,2019,20,0.31782927341483846,0.5863465529263017,0.1534001501239848,1.6205330098703996,0.05798859916210709,-0.35335306053129106,-0.012961190033551147,0.13790654771813268
WIM Raw Data - Ligue 1,2020,20,0.3805343293119564,0.7120345887348347,0.1479019945774904,1.8234582528810468,0.057777777777777775,0.7866601911549727,1.3443377689257483,0.9162146939011884
WIM Raw Data - Ligue 1,2021,20,0.3990279721254523,0.6367985204903092,0.1467326511521121,1.8090416189096834,0.05804564981108639,1.1228850390193823,0.531867143161124,0.860920520076482
WIM Raw Data - Ligue 1,2022,20,0.407639563422734,0.7475515768547119,0.1716386722012666,2.11610366873698,0.060257523148148154,1.279448621597393,1.7278839886623305,2.038639423937609
WIM Raw Data - Ligue 1,2023,18,0.3613822439543855,0.5780659582700909,0.1323529411764706,1.5434872662825798,0.06275555555555556,0.43846448679454003,-0.1023829272270589,-0.15759798869868355
WIM Raw Data - Ligue 1,2024,18,0.3613822439543855,0.5780659582700909,0.1323529411764706,1.5434872662825798,0.06275555555555556,0.43846448679454003,-0.1023829272270589,-0.15759798869868355
WIM Raw Data - Ligue 1,2025,18,0.4010183597702332,0.6648196485005955,0.15258323568534315,1.7794110144821578,0.06369255576457941,1.159071408022318,0.8344659357396362,0.747274034010375
WIM Raw Data - MLB,2005,30,0.11168255817283783,0.1825868316740994,0.0657535392012647,1.6738118444242711,0.0339098037223323,-0.8121542559079195,-1.1713633775056524,-0.5095475694927164
WIM Raw Data - MLB,2006,30,0.09462754198815831,0.18274294300519778,0.06120110871798034,1.5579258836622851,0.03383315471875534,-1.415795807128427,-1.1687313661474468,-0.901896478047451
WIM Raw Data - MLB,2007,30,0.09554888656908793,0.1674278396967212,0.0564060039737732,1.4358624447416535,0.03375720270244432,-1.3831859364593764,-1.4269414882211462,-1.315160144500628
WIM Raw Data - MLB,2008,30,0.11329077988735112,0.19576583689508792,0.0672798604362058,1.712665639862123,0.03393787199856696,-0.7552332046498524,-0.94916751774688,-0.3780023492346758
WIM Raw Data - MLB,2009,30,0.10821303672971619,0.19276569562487056,0.06939984850644543,1.7666317257201596,0.03397551186302901,-0.9349537468752812,-0.9997494059664919,-0.19529225436080808
WIM Raw Data - MLB,2010,30,0.136052113188681,0.2456680392732603,0.06678848799561596,1.7001573396082694,0.0339280936171654,0.05037649944436519,-0.10782459577764696,-0.42035103340836893
WIM Raw Data - MLB,2011,30,0.12070809634236544,0.2426812964167761,0.06928048011081357,1.7635931024477765,0.03397383170727118,-0.4927063115460933,-0.15818058894608283,-0.20557995889886818
WIM Raw Data - MLB,2012,30,0.1234737178968363,0.2099782925286964,0.07242681443126767,1.8436856984672065,0.0340327524598215,-0.3948205008759565,-0.709547854059079,0.06558526616303381
WIM Raw Data - MLB,2013,30,0.1393582068906398,0.25264771015378806,0.07437325270356958,1.893233927721412,0.03407024412662374,0.16739166431553623,0.009851506942327974,0.2333380598654119
WIM Raw Data - MLB,2014,30,0.10365548592546278,0.18842977970271374,0.058256258005551904,1.4829622229620387,0.033785838879574585,-1.096262713542644,-1.072852235050364,-1.1556969407058846
WIM Raw Data - MLB,2015,30,0.11444971661810605,0.22527879962031733,0.06344292440571406,1.6149931943610933,0.03387044259522942,-0.7142140488575665,-0.45158382180013296,-0.7086867318486171
WIM Raw Data - MLB,2016,30,0.11890074624422847,0.23757430017259995,0.06474815306011779,1.6482188915320968,0.03389369252549391,-0.5566752697120768,-0.24428370539772246,-0.596196263328555
WIM Raw Data - MLB,2017,30,0.1524997018172139,0.3030255574899876,0.06998305076372449,1.7814776314734715,0.0339863503192264,0.6325188912225146,0.8592137246487276,-0.14502926408555225
WIM Raw Data - MLB,2018,30,0.16886027658792724,0.31544488950068733,0.08931771465748983,2.2736578217182615,0.0343961456309316,1.2115815333514632,1.0686016190667618,1.521318921536511
WIM Raw Data - MLB,2019,30,0.15600729009603734,0.30383273507844427,0.09649503778200548,2.456362640394295,0.03457586142197996,0.7566657115330014,0.8728226059897495,2.139892868923129
WIM Raw Data - MLB,2020,30,0.17667373686906274,0.37083654600638594,0.09188694072904599,1.4235063647101727,0.03446411476133551,1.488129455290189,2.002495834477287,-1.356993464796633
WIM Raw Data - MLB,2021,30,0.18836634460919963,0.31203116141865617,0.0878118814207622,2.2353255655693185,0.03436230358399204,1.9019750827372892,1.0110467252450652,1.3915394489965405
WIM Raw Data - MLB,2022,30,0.17154013563928033,0.33250831677857645,0.08911151818577082,2.2684089164755283,0.0343921150231164,1.3064318845498544,1.3562881956229151,1.5035479833697794
WIM Raw Data - MLB,2023,30,0.15089449449504774,0.2818666031466546,0.07964318639185379,2.027384538227423,0.03417907161848635,0.575704530714706,0.5024772355830652,0.6875246176494693
WIM Raw Data - MLB,2024,30,0.1477730992315642,0.29817466699796363,0.075676819316726,1.9264173162294984,0.03409755966102608,0.4652265423962824,0.7774285090427447,0.34568528620489586
WIM Raw Data - MLS,2015,20,0.16345380280453942,0.2680805569737772,0.0807619424573293,0.9418380028059029,0.05209957674314992,-1.5119399019699238,-1.7373670674740012,-1.2662855222774465
WIM Raw Data - MLS,2016,20,0.15722914844377062,0.25533069124251434,0.08436358534860863,0.9838400156888256,0.05303100075521745,-1.6202885822464568,-1.854947049757513,-1.0693256277583796
WIM Raw Data - MLS,2017,22,0.2833564928140971,0.4811693759353125,0.0836176244444486,0.9751406913936407,0.04765919460424519,0.5751315193800106,0.22775006288734698,-1.110119339248893
WIM Raw Data - MLS,2018,23,0.2475301923680241,0.47062074709200263,0.12530664371748185,1.4613140232423116,0.04787906898296508,-0.04847457142358285,0.1304700115790055,1.1696915932845457
WIM Raw Data - MLS,2019,24,0.22458989309086277,0.4542093339750024,0.10034063475715059,1.170162828734375,0.04446402820060887,-0.44778206831761835,-0.020876967614096097,-0.19560270152052642
WIM Raw Data - MLS,2020,26,0.3651394208428244,0.6325773421543398,0.1288711513532882,1.1437576470950426,0.04249014403875389,1.9986759938990526,1.6240428836002483,-0.31942442894431533
WIM Raw Data - MLS,2021,27,0.2568321949153215,0.4977458681415782,0.11327928558915613,1.321052129905624,0.0406059255959011,0.1134395914383278,0.3806194107704666,0.5119619793814258
WIM Raw Data - MLS,2022,28,0.245520612920131,0.4745892898059145,0.09829149214529063,1.146265924743509,0.038154239880153554,-0.08345406883348697,0.16706813675368543,-0.3076623711961892
WIM Raw Data - MLS,2023,29,0.2519556321431654,0.45278209490651944,0.10231853383482019,1.1932288974838756,0.03739753672898206,0.028556301535701753,-0.03403904695859294,-0.08743906468400903
WIM Raw Data - MLS,2024,29,0.270449644279587,0.5025449603408945,0.11858755360846626,1.3829566408367102,0.037871328048070495,0.3504700483661325,0.4248769102348675,0.802250589530358
WIM Raw Data - MLS,2025,30,0.28740869844747874,0.5315543039097327,0.1381483525788905,1.6110727964792766,0.0378690277130561,0.6456657381718486,0.6924027159785846,1.8719548934334354
WIM Raw Data - NBA,2005,30,0.033690672482226534,0.06973548625291945,0.1521867831778548,2.756219869219376,0.03642144226320311,-0.5345472856115202,-0.12739696309054427,0.30650103675241414
WIM Raw Data - NBA,2006,30,0.0320365269497314,0.0643827086370887,0.13396143945759414,2.4261448558955867,0.035726088968206754,-0.8877904037162901,-0.9228355053887571,-0.9624780897285873
WIM Raw Data - NBA,2007,30,0.03201643464016642,0.05865235338157995,0.13001776903836973,2.3547219468876732,0.03558728270209531,-0.8920811205493809,-1.7743831986484473,-1.2370647049677297
WIM Raw Data - NBA,2008,30,0.04746300643813748,0.08031407258213558,0.16578190700455053,3.0024380337221728,0.0369978187586754,2.4065374585027315,1.4446121680942436,1.2530910502413157
WIM Raw Data - NBA,2009,30,0.038163348782732656,0.07727360585942003,0.16918580028725222,3.064085163010138,0.0371498446691784,0.42059365672194243,0.9927898449193762,1.4900945104128496
WIM Raw Data - NBA,2010,30,0.0408217456847275,0.06876078435950223,0.16015434752368002,2.9005185967480545,0.03675325533743143,0.9882948609831116,-0.27224053943904075,0.8612600031090641
WIM Raw Data - NBA,2011,30,0.03986319214122068,0.07037583817873051,0.15797273087523198,2.861007838797115,0.03666071782669047,0.783595554950483,-0.03223877812904306,0.709360207343543
WIM Raw Data - NBA,2012,30,0.038871613892045534,0.07813012828225621,0.15342234011872377,2.492817966507265,0.036471788593000716,0.5718438162415267,1.1200716033566367,-0.7061521569904339
WIM Raw Data - NBA,2013,30,0.037630686063061976,0.0726264273798222,0.15256581332264277,2.7619609636733857,0.036435054398020174,0.3068434235663288,0.3022054155049246,0.3285727741794089
WIM Raw Data - NBA,2014,30,0.038874085792597025,0.07078909212505716,0.15483483168881831,2.8041780674818675,0.036529843347213965,0.5723716911118452,0.02917197723147697,0.49087716363918465
WIM Raw Data - NBA,2015,30,0.03804318554719955,0.07722527304855165,0.16132629945515797,2.9217435489538883,0.036803489986119375,0.3949327731011131,0.9856074466615781,0.9428597008218352
WIM Raw Data - NBA,2016,30,0.038727163227870245,0.08297948769515394,0.16646825389791275,3.014868304637691,0.03702822394077599,0.5409963472472991,1.840700715813576,1.3008794428538248
WIM Raw Data - NBA,2017,30,0.030158373791209368,0.06373644432553,0.13414634146341464,2.4294935736466243,0.03573269879040254,-1.2888703963538768,-1.0188722883115668,-0.9496038861233159
WIM Raw Data - NBA,2018,30,0.03280825088244826,0.06620902206768804,0.14654457449560784,2.6540351239243978,0.036196708308546495,-0.722988599428988,-0.651439942696372,-0.08634999283128822
WIM Raw Data - NBA,2019,30,0.03395858265645575,0.07110488013735214,0.14422590076033118,2.61204215655917,0.03610681472668384,-0.47733501289572794,0.07609900730877374,-0.24779268583876765
WIM Raw Data - NBA,2020,30,0.03530932351030575,0.06777815681144735,0.15187754235384904,2.552265835467796,0.03700374772287717,-0.18888402621274258,-0.4182618914442525,-0.4776037913778865
WIM Raw Data - NBA,2021,30,0.03407740405715635,0.07136131240968135,0.13674267684516744,2.320600177795646,0.03582647462277092,-0.4519606783788959,0.11420559935110212,-1.3682464393873297
WIM Raw Data - NBA,2022,30,0.035041617837806995,0.06807743671253594,0.13868879763603237,2.5117609538789507,0.03589794434529712,-0.24605262754200552,-0.37378801538465156,-0.6333255127503806
WIM Raw Data - NBA,2023,30,0.02588920102313698,0.05730722248117462,0.1201905420941415,2.176743297247937,0.03525943552118448,-2.2005531175513835,-1.9742736180550533,-1.92130671734493
WIM Raw Data - NBA,2024,30,0.04043194893861201,0.07503594581663732,0.1608030610091202,2.912267297657983,0.03678101659065371,0.9050536858144235,0.6602669623460465,0.9064280879872213
WIM Raw Data - NFL,2005,32,0.27661542082099594,0.4913639467096584,0.20846350100197397,1.6677080080157918,0.03668212890625,1.343631697721802,0.663610374176811,1.0495542159076965
WIM Raw Data - NFL,2006,32,0.23325520040800388,0.49637294425939366,0.1781524101717403,1.4252192813739224,0.03521728515625,-0.06858219135709936,0.7692944081695886,-1.1141409910146087
WIM Raw Data - NFL,2007,32,0.2691617747364427,0.5083989521614296,0.20432338797846908,1.6345871038277526,0.036468505859375,1.1008713421556506,1.0230292154432215,0.7540207177816876
WIM Raw Data - NFL,2008,32,0.25650613480203666,0.5109848169294916,0.2046125667945016,1.6369005343560128,0.03652441368704344,0.6886854648625851,1.0775879604486034,0.7746631559472231
WIM Raw Data - NFL,2009,32,0.2950815127481325,0.5441941847153476,0.19825902406952375,1.58607219255619,0.036163330078125,1.945060178668735,1.7782670722091092,0.3211285069302821
WIM Raw Data - NFL,2010,32,0.23519207930816816,0.4609827106349872,0.18421603316486868,1.4737282653189494,0.035491943359375,-0.00549931820232441,0.02260155870477268,-0.6813016689229925
WIM Raw Data - NFL,2011,32,0.2500234364884323,0.52016714146011,0.2013140426050801,1.6105123408406408,0.03631591796875,0.4775482402363616,1.2713243494547983,0.5392047549763872
WIM Raw Data - NFL,2012,32,0.2516212031106043,0.50795411623754,0.1897549142716319,1.5180393141730553,0.03578623606305267,0.5295864493101777,1.013643693802462,-0.2859199728455198
WIM Raw Data - NFL,2013,32,0.2358085922493866,0.44539272176315137,0.1916751140999644,1.5334009127997152,0.03587850826605152,0.014580103214193719,-0.30632911006051705,-0.1488504365439116
WIM Raw Data - NFL,2014,32,0.22546251151080535,0.4381028166947738,0.194833396752801,1.558667174022408,0.03603229527104959,-0.3223849485635016,-0.4601376450819114,0.07659710925118439
WIM Raw Data - NFL,2015,32,0.22981045262338104,0.41775665308229754,0.1875,1.5,0.03564453125,-0.18077536333554542,-0.8894180800378434,-0.4468824149059743
WIM Raw Data - NFL,2016,32,0.17762490202959663,0.41693261502745377,0.19698502629879638,1.575880210390371,0.036177072354144704,-1.8804244577319866,-0.9068043264743292,0.2301867824772971
WIM Raw Data - NFL,2017,32,0.25249402726672,0.43919177038475876,0.19702375332685143,1.5761900266148114,0.036102294921875,0.5580137585869727,-0.437161986250732,0.23295123214525398
WIM Raw Data - NFL,2018,32,0.21421817160829426,0.3901846769285485,0.1781095799246562,1.4248766393972496,0.035278070556141114,-0.6886057111104625,-1.4711547720901013,-1.1171983405783772
WIM Raw Data - NFL,2019,32,0.23361131458538348,0.47214190749126483,0.19732363008579173,1.5785890406863339,0.03615532487504805,-0.056983786584168514,0.25804765908333477,0.254357321078858
WIM Raw Data - NFL,2020,32,0.21538486198358134,0.39868123253028415,0.21508331813563406,1.7206665450850724,0.03707804690503652,-0.6506073721596437,-1.291887311461615,1.5220963188304917
WIM Raw Data - NFL,2021,32,0.24259049670891025,0.46644796616123424,0.16830647853838865,1.3878907769790565,0.03481706403779905,0.23546227542002776,0.13791210639023405,-1.4472183557204525
WIM Raw Data - NFL,2022,32,0.1643609623664879,0.37262766624526344,0.18359414542722266,1.5111705375077826,0.035364353726454856,-2.312422257506412,-1.8415873178121334,-0.3472091690646072
WIM Raw Data - NFL,2023,32,0.20656100575786374,0.47262710607339875,0.1590684386234113,1.3117119482928095,0.03441284602076125,-0.9379945717288594,0.2682847859611865,-2.1269520851190222
WIM Raw Data - NFL,2024,32,0.2418345156210126,0.42772381019437544,0.214625287048918,1.7698454568623982,0.03700800173010381,0.21084046810351903,-0.6791226345749349,1.9609133193890727
WIM Raw Data - Prem League,2001,20,0.34487076817449525,0.5984151304674911,0.12824054397542756,1.5810556100609687,0.056101540319368974,-1.1843937404914568,-1.1421640205309769,-1.5876113702959447
WIM Raw Data - Prem League,2002,20,0.38819018039504954,0.6518615061174763,0.1510524023471578,1.8622990884218469,0.05846533317917293,-0.464241606590844,-0.594666503984983,-0.3166740922827063
WIM Raw Data - Prem League,2003,20,0.332671988560268,0.6196778560477798,0.13223520554106435,1.6303051054456357,0.05600475624256837,-1.3871891322073389,-0.9243515064244141,-1.3650532510018938
WIM Raw Data - Prem League,2004,20,0.3091814336390573,0.595271391605823,0.13734724579684093,1.6933305705185362,0.05736375432525952,-1.7777016619455122,-1.1743680605336948,-1.0802416226857046
WIM Raw Data - Prem League,2005,20,0.3785206357639794,0.6776335652998478,0.15996450437293824,1.972174861469065,0.060137174211248284,-0.624990398944225,-0.33066098018612733,0.179853744487417
WIM Raw Data - Prem League,2006,20,0.43398769880153854,0.7805157430007253,0.16397820103755398,2.021659037315119,0.05845832107963271,0.29710714947876526,0.7232502739082314,0.40347238311701483
WIM Raw Data - Prem League,2007,20,0.4109827852686495,0.7226057972388213,0.14363214788415987,1.7708160473872518,0.057492077863286556,-0.08533196318879659,0.1300285427361867,-0.7300853039293299
WIM Raw Data - Prem League,2008,20,0.5018715740751591,0.8587005738212623,0.16809178339654013,2.07237468670732,0.060408163265306125,1.42562471538759,1.5241652131389984,0.6326560419412383
WIM Raw Data - Prem League,2009,20,0.4502300422844704,0.7536789369762376,0.15969911979803122,1.9689029806896075,0.05919664373384609,0.5671237013938,0.4483376260112603,0.16506813852043387
WIM Raw Data - Prem League,2010,20,0.521779741869807,0.804241448802312,0.165098812014296,2.035474857308938,0.05975996826026582,1.7565827959444753,0.9662932276482227,0.46590597538660683
WIM Raw Data - Prem League,2011,20,0.3219668219012674,0.5395651051386197,0.11634882836322782,1.4344446935826312,0.05540277221155043,-1.5651543496020246,-1.74501580092546,-2.2501450589061767
WIM Raw Data - Prem League,2012,20,0.3882626677584141,0.6490907753096965,0.16120971871200016,1.987526894885887,0.059112044579878356,-0.4630365595523005,-0.6230494994234648,0.24922947428730183
WIM Raw Data - Prem League,2013,20,0.396104144616929,0.5939599540759497,0.1633699810017764,2.014160397104252,0.060418468858131485,-0.3326779973483484,-1.187802251009266,0.3695860813476594
WIM Raw Data - Prem League,2014,20,0.4606746649090086,0.7530342684070401,0.17274466770817168,2.1297392971169526,0.05944914696723828,0.7407575732605769,0.44173372749918327,0.8918863083041015
WIM Raw Data - Prem League,2015,20,0.3739475853595539,0.6422001745079087,0.14799561085054155,1.8246124318100514,0.0576794667896903,-0.7010138682935956,-0.6936358914960525,-0.4869798254174507
WIM Raw Data - Prem League,2016,20,0.38850279714469654,0.6023723205932151,0.12682872827474648,1.5636495771111891,0.05623314414523206,-0.4590445919544234,-1.101627094687347,-1.6662691093735982
WIM Raw Data - Prem League,2017,20,0.5140964414999485,0.7906937942035379,0.17288492321744045,2.1314684831676125,0.059852081811541266,1.6288537970240418,0.8275128677520365,0.8997004877660129
WIM Raw Data - Prem League,2018,20,0.501209706931145,0.8056990034801856,0.18126880454558372,2.2348319140844852,0.06201795823254519,1.4146216797578879,0.9812242226251674,1.3667990967763664
WIM Raw Data - Prem League,2019,20,0.4667903782203736,0.8989003304083123,0.1859830138492309,2.292952589773144,0.06046229092699071,0.8424266349062046,1.9359661375141095,1.6294460167566793
